roh	raw	Essen & Trinken	Adjektiv
das (Back-)Rohr	oven (Austrian)	Essen & Trinken	Nomen
die Rolle	role / part	Freizeit & Unterhaltung	Nomen
der Roman	novel	Freizeit & Unterhaltung	Nomen
die Rose	rose	Natur & Umwelt	Nomen
der Rucksack	backpack / rucksack	Reise & Verkehr	Nomen
die Rufnummer	phone number	Ausbildung & Lernen	Nomen
die Ruhe	quiet / peace / rest	Gesundheit & Körper	Nomen
ruhig	quiet / calm	Person & Familie	Adjektiv
rund	round / approximately	Zeit, Maße & Basiswortschatz	Adjektiv
die Runde	round / lap / group	Ausbildung & Lernen	Nomen
die Rundfahrt	sightseeing tour / round trip	Reise & Verkehr	Nomen
das Rätsel	puzzle / riddle / mystery	Freizeit & Unterhaltung	Nomen
der Rücken	back	Gesundheit & Körper	Nomen
die Rückfahrt	return trip / return journey	Reise & Verkehr	Nomen
die Rückkehr	return	Reise & Verkehr	Nomen
rückwärts	backwards / in reverse	Reise & Verkehr	Andere
das Rüebli	carrot (Swiss)	Essen & Trinken	Nomen
der Saal	hall / large room	Wohnen & Haushalt	Nomen
die Sache	thing / matter / stuff	Zeit, Maße & Basiswortschatz	Nomen
der Sack	sack / bag	Einkaufen & Konsum	Nomen
der Saft	juice	Essen & Trinken	Nomen
die (Schlag-)Sahne	whipped cream	Essen & Trinken	Nomen
die Saison	season	Reise & Verkehr	Nomen
der Salat	salad / lettuce	Essen & Trinken	Nomen
die Salbe	ointment / salve / cream	Gesundheit & Körper	Nomen
der Salon	salon	Arbeit & Beruf	Nomen
das Salz	salt	Essen & Trinken	Nomen
salzig / sammeln	salty / to collect	Essen & Trinken	Verb
der Sand	sand	Natur & Umwelt	Nomen
satt	full / satisfied (from eating)	Essen & Trinken	Adjektiv
der Satz	sentence	Ausbildung & Lernen	Nomen
sauber	clean	Natur & Umwelt	Adjektiv
sauer	sour / angry	Essen & Trinken	Adjektiv
die S-Bahn	suburban train / city train	Reise & Verkehr	Nomen
die Schachtel	box / packet	Einkaufen & Konsum	Nomen
schade / schaden	a pity / to harm / to damage	Gesundheit & Körper	Verb
der Schaden	damage / harm	Reise & Verkehr	Nomen
der Schalter	switch / counter	Dienstleistungen & Behörden	Nomen
der Schatten	shadow / shade	Natur & Umwelt	Nomen
schauen	to look / to see	Natur & Umwelt	Verb
das Schaufenster	shop window / display window	Einkaufen & Konsum	Nomen
die Scheibe	slice / pane (of glass)	Essen & Trinken	Nomen
die Scheidung	divorce	Person & Familie	Nomen
der Schein	bill / banknote / certificate	Einkaufen & Konsum	Nomen
die Schere	scissors	Arbeit & Beruf	Nomen
schießen	to shoot	Freizeit & Unterhaltung	Verb
das Schiff	ship / boat	Reise & Verkehr	Nomen
das Schild	sign / label / tag	Reise & Verkehr	Nomen
der Schinken	ham	Essen & Trinken	Nomen
der Schlaf	sleep	Gesundheit & Körper	Nomen
das Schlagobers / die Schlagsahne	whipped cream	Essen & Trinken	Nomen
die Schlange	snake / queue / line	Natur & Umwelt	Nomen
schlank	slim / slender	Gesundheit & Körper	Adjektiv
schlecht / schließen	bad / to close	Gesundheit & Körper	Verb
schließlich	finally / after all	Zeit, Maße & Basiswortschatz	Andere
schlimm	bad / awful / serious	Gesundheit & Körper	Adjektiv
das Schloss	lock / castle	Reise & Verkehr	Nomen
der Schluss	end / conclusion	Zeit, Maße & Basiswortschatz	Nomen
der Schlüssel	key	Wohnen & Haushalt	Nomen
der Schmerz	pain / ache	Gesundheit & Körper	Nomen
das Schmerzmittel	painkiller / pain reliever	Gesundheit & Körper	Nomen
der Schmuck	jewelry	Einkaufen & Konsum	Nomen
der Schmutz	dirt / filth	Natur & Umwelt	Nomen
schmutzig / verschmutzen	dirty / to pollute / to dirty	Natur & Umwelt	Verb
der Schnee	snow	Natur & Umwelt	Nomen
schnell	fast / quick / quickly	Zeit, Maße & Basiswortschatz	Adjektiv
das Schnitzel	schnitzel / cutlet	Essen & Trinken	Nomen
die Schokolade	chocolate	Essen & Trinken	Nomen
schon	already	Zeit, Maße & Basiswortschatz	Andere
der Schrank	closet / cupboard	Wohnen & Haushalt	Nomen
der Schreck	fright / shock	Person & Familie	Nomen
schrecklich / schreiben	terrible / to write	Ausbildung & Lernen	Verb
das Schreiben	letter / document / writing	Arbeit & Beruf	Nomen
die Schrift	handwriting / script / font	Ausbildung & Lernen	Nomen
schriftlich	written / in writing	Ausbildung & Lernen	Adjektiv
der Schriftsteller	writer / author (male)	Arbeit & Beruf	Nomen
der Schritt	step / pace	Gesundheit & Körper	Nomen
der Schuh	shoe	Einkaufen & Konsum	Nomen
die Schularbeit	schoolwork / written test (Austrian)	Ausbildung & Lernen	Nomen
die Schuld	guilt / fault	Dienstleistungen & Behörden	Nomen
schuld	guilty / to blame	Dienstleistungen & Behörden	Adjektiv
die Schulden	debts	Dienstleistungen & Behörden	Nomen
schuldig	guilty / owing	Dienstleistungen & Behörden	Adjektiv
die Schule	school	Ausbildung & Lernen	Nomen
die Schulter	shoulder	Gesundheit & Körper	Nomen
der Schutz	protection	Natur & Umwelt	Nomen
schwach	weak	Gesundheit & Körper	Adjektiv
das Schwammerl	mushroom (Austrian)	Essen & Trinken	Nomen
schwanger	pregnant	Gesundheit & Körper	Adjektiv
die Schwangerschaft	pregnancy	Gesundheit & Körper	Nomen
schwer	heavy / difficult / hard	Zeit, Maße & Basiswortschatz	Adjektiv
die Schwester	sister / nurse	Gesundheit & Körper	Nomen
Schwieger- / schwierig	in-law (prefix) / difficult	Person & Familie	Adjektiv
die Schwierigkeit	difficulty / trouble	Zeit, Maße & Basiswortschatz	Nomen
das Schwimmbad	swimming pool	Freizeit & Unterhaltung	Nomen
schön	beautiful / nice	Zeit, Maße & Basiswortschatz	Adjektiv
der Schüler	pupil / student	Ausbildung & Lernen	Nomen
die Schüssel	bowl	Essen & Trinken	Nomen
der See	lake	Natur & Umwelt	Nomen
die See	sea / ocean	Natur & Umwelt	Nomen
die Sehenswürdigkeit	sight / place of interest	Reise & Verkehr	Nomen
sehr	very	Zeit, Maße & Basiswortschatz	Andere
die Seife	soap	Gesundheit & Körper	Nomen
seit	since / for	Zeit, Maße & Basiswortschatz	Andere
seitdem	since then / ever since	Zeit, Maße & Basiswortschatz	Andere
die Seite	side / page	Zeit, Maße & Basiswortschatz	Nomen
der Sekretär	secretary (male)	Arbeit & Beruf	Nomen
die Sekretärin	secretary (female)	Arbeit & Beruf	Nomen
selb- / selbst	same / self	Zeit, Maße & Basiswortschatz	Andere
selber	oneself / (by) myself / yourself	Zeit, Maße & Basiswortschatz	Andere
selbstständig	independent / self-employed	Arbeit & Beruf	Adjektiv
selbstverständlich	of course / self-evident / naturally	Ausbildung & Lernen	Adjektiv
selten	rare / rarely / seldom	Zeit, Maße & Basiswortschatz	Adjektiv
seltsam	strange / odd	Zeit, Maße & Basiswortschatz	Adjektiv
das Semester	semester / term	Ausbildung & Lernen	Nomen
die Semmel	bread roll (Austrian)	Essen & Trinken	Nomen
der Sender	channel / broadcasting station	Zeit, Maße & Basiswortschatz	Nomen
die Senioren	seniors / senior citizens	Dienstleistungen & Behörden	Nomen
senkrecht	vertical	Dienstleistungen & Behörden	Adjektiv
die Serie	series / TV series	Freizeit & Unterhaltung	Nomen
der Service	service	Dienstleistungen & Behörden	Nomen
der Serviceangestellte	service employee / waiter	Arbeit & Beruf	Nomen
der Sessel	armchair	Wohnen & Haushalt	Nomen
der Sessel	chair (Austrian German)	Wohnen & Haushalt	Nomen
sich amüsieren	to enjoy oneself / to have fun	Freizeit & Unterhaltung	Verb
sich anstellen	to line up / to queue	Einkaufen & Konsum	Verb
sich anstrengen	to make an effort / to exert oneself	Arbeit & Beruf	Verb
sich bedanken	to thank / to express one's thanks	Ausbildung & Lernen	Verb
sich beeilen	to hurry / to hasten	Zeit, Maße & Basiswortschatz	Verb
sich befinden	to be located / to be found	Wohnen & Haushalt	Verb
sich bemühen	to make an effort / to strive	Arbeit & Beruf	Verb
sich beschweren	to complain	Ausbildung & Lernen	Verb
sich beteiligen	to participate / to take part	Dienstleistungen & Behörden	Verb
sich bewerben	to apply	Arbeit & Beruf	Verb
sich duschen	to shower	Gesundheit & Körper	Verb
sich eignen	to be suitable / to be suited	Zeit, Maße & Basiswortschatz	Verb
sich entschließen	to decide / to make up one's mind	Person & Familie	Verb
sich ereignen	to happen / to occur	Zeit, Maße & Basiswortschatz	Verb
sich erholen	to recover / to rest	Gesundheit & Körper	Verb
sich erkundigen	to inquire / to find out	Ausbildung & Lernen	Verb
sich erkälten	to catch a cold	Gesundheit & Körper	Verb
sich freuen	to be happy / to look forward to	Person & Familie	Verb
sich fürchten	to be afraid / to fear	Person & Familie	Verb
sich irren	to be wrong / to make a mistake	Ausbildung & Lernen	Verb
sich konzentrieren	to concentrate / to focus	Arbeit & Beruf	Verb
sich kümmern	to take care of / to look after	Zeit, Maße & Basiswortschatz	Verb
sich langweilen	to be bored	Freizeit & Unterhaltung	Verb
sich lohnen	to be worth it	Arbeit & Beruf	Verb
sich nähern	to approach / to come closer	Reise & Verkehr	Verb
sich scheiden	to divorce / to separate	Person & Familie	Verb
sich scheiden lassen	to get divorced	Person & Familie	Verb
sich trennen	to separate	Person & Familie	Verb
sich umdrehen	to turn around / to turn over	Gesundheit & Körper	Verb
sich umziehen	to change (clothes)	Einkaufen & Konsum	Verb
sich vergnügen	to enjoy oneself / to have fun	Freizeit & Unterhaltung	Verb
sich verhalten	to behave / to act	Zeit, Maße & Basiswortschatz	Verb
sich verlaufen	to get lost	Reise & Verkehr	Verb
sich verlieben	to fall in love	Person & Familie	Verb
sich vorbereiten	to prepare (oneself)	Arbeit & Beruf	Verb
sich vorstellen	to introduce oneself / to imagine	Ausbildung & Lernen	Verb
sich waschen	to wash (oneself)	Gesundheit & Körper	Verb
sich weigern	to refuse	Ausbildung & Lernen	Verb
sich wundern	to be surprised / to wonder	Person & Familie	Verb
sich überzeugen	to convince oneself / to persuade	Ausbildung & Lernen	Verb
sicher	safe / sure / certain	Zeit, Maße & Basiswortschatz	Andere
die Sicherheit	security / safety	Dienstleistungen & Behörden	Nomen
sichtbar / siegen	visible / to win	Freizeit & Unterhaltung	Verb
der Sieg	victory / win	Freizeit & Unterhaltung	Nomen
der Sieger	winner / victor	Freizeit & Unterhaltung	Nomen
singen / sinken	to sing / to sink	Natur & Umwelt	Verb
der Sinn	sense / meaning / point	Ausbildung & Lernen	Nomen
sinnlos	senseless / pointless	Zeit, Maße & Basiswortschatz	Adjektiv
sinnvoll	sensible / useful / meaningful	Zeit, Maße & Basiswortschatz	Adjektiv
die Situation	situation	Zeit, Maße & Basiswortschatz	Nomen
der Sitz	seat	Reise & Verkehr	Nomen
sitzen (gesessen)	to sit	Gesundheit & Körper	Verb
der Ski / Schi	ski	Freizeit & Unterhaltung	Nomen
so viel/so viel wie	so much / as much as	Zeit, Maße & Basiswortschatz	Andere
sobald	as soon as	Zeit, Maße & Basiswortschatz	Andere
die Socke	sock	Einkaufen & Konsum	Nomen
sodass	so that	Zeit, Maße & Basiswortschatz	Andere
das Sofa	sofa / couch	Wohnen & Haushalt	Nomen
sofort	immediately / right away	Zeit, Maße & Basiswortschatz	Andere
sogar	even	Zeit, Maße & Basiswortschatz	Andere
der Sohn	son	Person & Familie	Nomen
solange	as long as	Zeit, Maße & Basiswortschatz	Andere
sollen	should / ought to	Zeit, Maße & Basiswortschatz	Verb
sollen	should / ought to	Zeit, Maße & Basiswortschatz	Verb
das Sonderangebot	special offer	Einkaufen & Konsum	Nomen
sondern	but / rather (than)	Zeit, Maße & Basiswortschatz	Andere
die Sonne	sun	Natur & Umwelt	Nomen
sonnig	sunny	Natur & Umwelt	Adjektiv
sonst	otherwise / else	Zeit, Maße & Basiswortschatz	Andere
die Sorge	worry / care	Person & Familie	Nomen
sorgen	to care for / to provide	Person & Familie	Verb
das Souvenir	souvenir	Reise & Verkehr	Nomen
soviel	as far as	Zeit, Maße & Basiswortschatz	Andere
sowieso	anyway / anyhow	Zeit, Maße & Basiswortschatz	Andere
sowohl … als auch	both ... and	Zeit, Maße & Basiswortschatz	Andere
sozial	social	Dienstleistungen & Behörden	Adjektiv
der Sozialarbeiter	social worker	Arbeit & Beruf	Nomen
die Soße / die Sauce	sauce / gravy	Essen & Trinken	Nomen
spannend	exciting / thrilling	Freizeit & Unterhaltung	Adjektiv
sparen	to save	Dienstleistungen & Behörden	Verb
sparsam	economical / thrifty	Dienstleistungen & Behörden	Adjektiv
spazieren gehen	to go for a walk	Freizeit & Unterhaltung	Verb
spazieren gehen	to go for a walk	Freizeit & Unterhaltung	Verb
der Spaziergang	walk / stroll	Freizeit & Unterhaltung	Nomen
der Spaß	fun	Freizeit & Unterhaltung	Nomen
die Speisekarte	menu	Essen & Trinken	Nomen
Speise-/-speise	dish / course (suffix)	Essen & Trinken	Andere
der Speisewagen	dining car	Reise & Verkehr	Nomen
die Spezialistin	specialist (female)	Arbeit & Beruf	Nomen
speziell	special / specific	Zeit, Maße & Basiswortschatz	Adjektiv
der Spiegel	mirror	Wohnen & Haushalt	Nomen
das Spiel	game / match	Freizeit & Unterhaltung	Nomen
der Spieler	player	Freizeit & Unterhaltung	Nomen
der Spielplatz	playground	Freizeit & Unterhaltung	Nomen
das Spielzeug	toy	Freizeit & Unterhaltung	Nomen
spitz	pointed / sharp	Zeit, Maße & Basiswortschatz	Adjektiv
der Sport	sport / sports	Freizeit & Unterhaltung	Nomen
die Sportart	type of sport	Freizeit & Unterhaltung	Nomen
der Sportler	athlete (male)	Freizeit & Unterhaltung	Nomen
sportlich	athletic / sporty	Freizeit & Unterhaltung	Adjektiv
die Sprache	language	Ausbildung & Lernen	Nomen
die Sprechstunde	consultation hour / office hours	Gesundheit & Körper	Nomen
die Spritze	syringe / injection	Gesundheit & Körper	Nomen
die Spur	lane / track	Reise & Verkehr	Nomen
spät	late	Zeit, Maße & Basiswortschatz	Adjektiv
spätestens	at the latest	Zeit, Maße & Basiswortschatz	Andere
das Stadion	stadium	Freizeit & Unterhaltung	Nomen
die Stadt	city / town	Wohnen & Haushalt	Nomen
der Stadtplan	city map	Reise & Verkehr	Nomen
der Standpunkt	point of view / position	Ausbildung & Lernen	Nomen
der Star	star / celebrity	Freizeit & Unterhaltung	Nomen
stark	strong / heavy	Zeit, Maße & Basiswortschatz	Adjektiv
der Start	start / takeoff	Reise & Verkehr	Nomen
starten	to start / to take off	Reise & Verkehr	Verb
die Station	station / ward	Reise & Verkehr	Nomen
die Statistik	statistics	Dienstleistungen & Behörden	Nomen
statistisch	statistical	Dienstleistungen & Behörden	Adjektiv
stattfinden	to take place / to happen	Freizeit & Unterhaltung	Verb
der Stau	traffic jam	Reise & Verkehr	Nomen
der Staub	dust	Wohnen & Haushalt	Nomen
die Steckdose	electrical outlet / socket	Wohnen & Haushalt	Nomen
der Stecker	plug	Wohnen & Haushalt	Nomen
stehen bleiben	to stop / to stand still	Reise & Verkehr	Verb
steil	steep	Natur & Umwelt	Adjektiv
der Stein	stone / rock	Natur & Umwelt	Nomen
die Stelle	place / position / job	Arbeit & Beruf	Nomen
der Stempel	stamp / postmark	Ausbildung & Lernen	Nomen
sterben	to die	Person & Familie	Verb
der Stern	star	Natur & Umwelt	Nomen
die Steuer	tax	Dienstleistungen & Behörden	Nomen
der Steward	steward / flight attendant	Reise & Verkehr	Nomen
die Stewardess	stewardess / flight attendant	Reise & Verkehr	Nomen
der Stiefel	boot	Einkaufen & Konsum	Nomen
das Stiegenhaus	staircase / stairwell (Austrian German)	Wohnen & Haushalt	Nomen
der Stift	pen / pencil / marker	Arbeit & Beruf	Nomen
der Stil	style	Freizeit & Unterhaltung	Nomen
stilistisch	stylistic	Freizeit & Unterhaltung	Adjektiv
still	still / quiet / silent	Zeit, Maße & Basiswortschatz	Adjektiv
die Stimme	voice	Gesundheit & Körper	Nomen
die Stimmung	mood / atmosphere	Person & Familie	Nomen
der Stock	floor / story	Wohnen & Haushalt	Nomen
das Stockwerk	floor / story	Wohnen & Haushalt	Nomen
der Stoff	material / fabric	Einkaufen & Konsum	Nomen
stoppen	to stop	Reise & Verkehr	Verb
strafbar	punishable	Dienstleistungen & Behörden	Adjektiv
die Strafe	punishment / fine	Dienstleistungen & Behörden	Nomen
der Strafzettel	parking ticket / fine	Reise & Verkehr	Nomen
die Straße	street / road	Reise & Verkehr	Nomen
die Straßenbahn	tram / streetcar	Reise & Verkehr	Nomen
die Straßenbahn	tram / streetcar	Reise & Verkehr	Nomen
die Strecke	route / distance	Reise & Verkehr	Nomen
das Streichholz	match	Einkaufen & Konsum	Nomen
der Streik	strike	Arbeit & Beruf	Nomen
der Streit	argument / dispute	Dienstleistungen & Behörden	Nomen
streng	strict	Zeit, Maße & Basiswortschatz	Adjektiv
der Stress	stress	Gesundheit & Körper	Nomen
der Strom	electricity / power	Wohnen & Haushalt	Nomen
der Strumpf	stocking / sock	Einkaufen & Konsum	Nomen
der Student	university student (male)	Ausbildung & Lernen	Nomen
die Studentin	university student (female)	Ausbildung & Lernen	Nomen
die Studie	study (academic)	Ausbildung & Lernen	Nomen
der Studierende	university student (male/neutral)	Ausbildung & Lernen	Nomen
die Studierende	university student (female)	Ausbildung & Lernen	Nomen
das Studio	studio	Freizeit & Unterhaltung	Nomen
das Studium	university studies / degree program	Ausbildung & Lernen	Nomen
die Stufe	step / level	Ausbildung & Lernen	Nomen
der Stuhl	chair	Wohnen & Haushalt	Nomen
stumm	mute / silent	Ausbildung & Lernen	Adjektiv
die Stunde	hour	Zeit, Maße & Basiswortschatz	Nomen
der Sturm	storm	Natur & Umwelt	Nomen
städtisch	municipal / urban	Wohnen & Haushalt	Adjektiv
ständig	constant / constantly	Zeit, Maße & Basiswortschatz	Andere
die Störung	disturbance / interruption	Ausbildung & Lernen	Nomen
das Stück	piece / part / play	Essen & Trinken	Nomen
die Sucht	addiction	Gesundheit & Körper	Nomen
das Suchtmittel	addictive substance	Gesundheit & Körper	Nomen
super	super / great	Zeit, Maße & Basiswortschatz	Andere
der Supermarkt	supermarket	Einkaufen & Konsum	Nomen
die Suppe	soup	Essen & Trinken	Nomen
das Symbol	symbol	Ausbildung & Lernen	Nomen
sympathisch	sympathetic / likeable	Person & Familie	Adjektiv
das System	system	Dienstleistungen & Behörden	Nomen
die Szene	scene	Freizeit & Unterhaltung	Nomen
sämtliche	all / complete	Zeit, Maße & Basiswortschatz	Adjektiv
der Sänger	singer (male)	Arbeit & Beruf	Nomen
süchtig	addicted	Gesundheit & Körper	Adjektiv
süß	sweet / cute	Essen & Trinken	Adjektiv
die Tabelle	table / chart	Arbeit & Beruf	Nomen
die Tablette	tablet / pill	Gesundheit & Körper	Nomen
die Tafel	blackboard / board / bar (of chocolate)	Ausbildung & Lernen	Nomen
der Tagesablauf	daily routine	Zeit, Maße & Basiswortschatz	Nomen
das Tal	valley	Natur & Umwelt	Nomen
das Talent	talent	Zeit, Maße & Basiswortschatz	Nomen
die Tankstelle	gas station / petrol station	Reise & Verkehr	Nomen
die Tante	aunt	Person & Familie	Nomen
der Tanz	dance	Freizeit & Unterhaltung	Nomen
die Tasche	bag / pocket	Einkaufen & Konsum	Nomen
das Taschengeld	pocket money / allowance	Person & Familie	Nomen
das Taschentuch	handkerchief / tissue	Gesundheit & Körper	Nomen
die Tasse	cup	Essen & Trinken	Nomen
die Tastatur	keyboard	Arbeit & Beruf	Nomen
die Taste	button / key	Arbeit & Beruf	Nomen
die Tat	deed / action	Dienstleistungen & Behörden	Nomen
die Tatsache	fact	Dienstleistungen & Behörden	Nomen
tatsächlich	actual / actually / indeed	Ausbildung & Lernen	Andere
tauchen	to dive	Freizeit & Unterhaltung	Verb
die Technik	technology / technique	Zeit, Maße & Basiswortschatz	Nomen
technisch	technical	Zeit, Maße & Basiswortschatz	Adjektiv
die Technologie	technology	Zeit, Maße & Basiswortschatz	Nomen
der Tee	tea	Essen & Trinken	Nomen
das Teil	piece / part (object)	Einkaufen & Konsum	Nomen
der Teil	part / section	Zeit, Maße & Basiswortschatz	Nomen
die Teilnahme	participation	Ausbildung & Lernen	Nomen
der Teilnehmer	participant	Ausbildung & Lernen	Nomen
die Teilzeit	part-time	Arbeit & Beruf	Nomen
das Telefon	telephone	Ausbildung & Lernen	Nomen
der Teller	plate	Essen & Trinken	Nomen
das Tempo	speed / tempo	Reise & Verkehr	Nomen
das Tennis	tennis	Freizeit & Unterhaltung	Nomen
der Teppich	carpet / rug	Wohnen & Haushalt	Nomen
der Termin	appointment / date	Zeit, Maße & Basiswortschatz	Nomen
der Terminkalender	appointment calendar / diary	Arbeit & Beruf	Nomen
der Test	test	Ausbildung & Lernen	Nomen
teuer	expensive	Einkaufen & Konsum	Adjektiv
der Text	text	Ausbildung & Lernen	Nomen
das Theater	theater	Freizeit & Unterhaltung	Nomen
theoretisch	theoretical	Ausbildung & Lernen	Adjektiv
die Theorie	theory	Ausbildung & Lernen	Nomen
die Therapie	therapy	Gesundheit & Körper	Nomen
das Ticket	ticket	Reise & Verkehr	Nomen
tief	deep	Natur & Umwelt	Adjektiv
das Tier	animal	Natur & Umwelt	Nomen
der Tierpark	animal park / zoo	Natur & Umwelt	Nomen
der Tipp	tip / hint	Ausbildung & Lernen	Nomen
tippen	to type / to guess	Arbeit & Beruf	Verb
der Tisch	table	Wohnen & Haushalt	Nomen
der Titel	title	Ausbildung & Lernen	Nomen
die Toilette	toilet / restroom	Wohnen & Haushalt	Nomen
tolerant	tolerant	Dienstleistungen & Behörden	Adjektiv
toll	great / fantastic	Zeit, Maße & Basiswortschatz	Adjektiv
die Tomate	tomato	Essen & Trinken	Nomen
der Topf	pot	Essen & Trinken	Nomen
das Tor	gate / goal	Wohnen & Haushalt	Nomen
die Torte	cake / tart	Essen & Trinken	Nomen
tot	dead	Zeit, Maße & Basiswortschatz	Andere
total	totally / absolutely	Zeit, Maße & Basiswortschatz	Andere
der Tote	dead person (male) / fatality	Person & Familie	Nomen
die Tote	dead person (female) / fatality	Person & Familie	Nomen
der Tourismus	tourism	Reise & Verkehr	Nomen
der Tourist	tourist (male)	Reise & Verkehr	Nomen
die Touristin	tourist (female)	Reise & Verkehr	Nomen
die Tradition	tradition	Freizeit & Unterhaltung	Nomen
tragen	to carry / to wear	Einkaufen & Konsum	Verb
der Trainer	coach / trainer	Freizeit & Unterhaltung	Nomen
das Training	training / practice	Freizeit & Unterhaltung	Nomen
das Tram	tram / streetcar (Swiss German)	Reise & Verkehr	Nomen
der Transport	transport / transportation	Reise & Verkehr	Nomen
der Traum	dream	Person & Familie	Nomen
treffen	to meet	Freizeit & Unterhaltung	Verb
der Treffpunkt	meeting place / meeting point	Freizeit & Unterhaltung	Nomen
die Trennung	separation	Person & Familie	Nomen
die Treppe	stairs / staircase	Wohnen & Haushalt	Nomen
das Treppenhaus	stairwell / staircase	Wohnen & Haushalt	Nomen
trinken	to drink	Essen & Trinken	Verb
das Trinkgeld	tip / gratuity	Einkaufen & Konsum	Nomen
trocknen	to dry	Wohnen & Haushalt	Verb
die Tropfen	drops	Gesundheit & Körper	Nomen
das Trottoir	sidewalk / pavement (Swiss German)	Reise & Verkehr	Nomen
trotz	despite / in spite of	Zeit, Maße & Basiswortschatz	Andere
trotzdem	nevertheless / anyway	Zeit, Maße & Basiswortschatz	Andere
die Träne	tear / teardrop	Gesundheit & Körper	Nomen
das Tuch	cloth / scarf / towel	Einkaufen & Konsum	Nomen
der Turm	tower	Wohnen & Haushalt	Nomen
der Typ	type / guy	Dienstleistungen & Behörden	Nomen
typisch	typical	Zeit, Maße & Basiswortschatz	Adjektiv
der Täter	perpetrator / culprit	Dienstleistungen & Behörden	Nomen
die Tätigkeit	activity / occupation	Arbeit & Beruf	Nomen
tödlich	deadly / fatal	Gesundheit & Körper	Adjektiv
die Tür	door	Wohnen & Haushalt	Nomen
die Tüte	bag / plastic bag	Einkaufen & Konsum	Nomen
die U-Bahn	subway / underground	Reise & Verkehr	Nomen
die U-Bahn	subway / underground	Reise & Verkehr	Nomen
das Ufer	shore / bank	Natur & Umwelt	Nomen
umarmen	to hug / to embrace	Person & Familie	Verb
die Umfrage	survey / poll	Dienstleistungen & Behörden	Nomen
die Umgebung	surroundings / environment	Natur & Umwelt	Nomen
umgekehrt	vice versa / the other way around	Ausbildung & Lernen	Andere
die Umleitung	detour / diversion	Reise & Verkehr	Nomen
umso	all the (more) / so much (more)	Ausbildung & Lernen	Andere
umsonst	for free / in vain	Einkaufen & Konsum	Andere
der Umtausch	exchange	Einkaufen & Konsum	Nomen
die Umwelt	environment	Natur & Umwelt	Nomen
der Umweltschutz	environmental protection	Natur & Umwelt	Nomen
die Umweltverschmutzung	environmental pollution	Natur & Umwelt	Nomen
umziehen	to move (residence)	Wohnen & Haushalt	Verb
der Umzug	move / relocation	Wohnen & Haushalt	Nomen
unbedingt	absolutely / necessarily	Ausbildung & Lernen	Andere
und	and	Ausbildung & Lernen	Andere
unentschieden	undecided / drawn (tie)	Freizeit & Unterhaltung	Adjektiv
der Unfall	accident	Gesundheit & Körper	Nomen
der Unfall	accident	Gesundheit & Körper	Nomen
ungefähr	approximately / about	Zeit, Maße & Basiswortschatz	Andere
ungewöhnlich	unusual	Zeit, Maße & Basiswortschatz	Adjektiv
unglaublich	unbelievable / incredibly	Zeit, Maße & Basiswortschatz	Adjektiv
das Unglück	misfortune / disaster / accident	Gesundheit & Körper	Nomen
unheimlich	scary / incredibly	Person & Familie	Adjektiv
die Uniform	uniform	Einkaufen & Konsum	Nomen
die Uniform	uniform	Einkaufen & Konsum	Nomen
die Universität	university	Ausbildung & Lernen	Nomen
unten	downstairs / down / below	Wohnen & Haushalt	Andere
unter	under / below / beneath	Zeit, Maße & Basiswortschatz	Andere
unterbrechen	to interrupt	Ausbildung & Lernen	Verb
die Unterhaltung	entertainment / conversation	Ausbildung & Lernen	Nomen
die Unterkunft	accommodation / lodging	Reise & Verkehr	Nomen
die Unterlagen	documents / papers	Arbeit & Beruf	Nomen
der Unternehmer	entrepreneur	Arbeit & Beruf	Nomen
der Unterricht	class / lesson / instruction	Ausbildung & Lernen	Nomen
unterscheiden	to distinguish / to differentiate	Zeit, Maße & Basiswortschatz	Verb
der Unterschied	difference	Zeit, Maße & Basiswortschatz	Nomen
die Vase	vase	Wohnen & Haushalt	Nomen
der Vater	father	Person & Familie	Nomen
das Velo	bicycle / bike (Swiss German)	Reise & Verkehr	Nomen
die Verbindung	connection	Reise & Verkehr	Nomen
der Verbrecher	criminal	Dienstleistungen & Behörden	Nomen
der Verdacht	suspicion	Dienstleistungen & Behörden	Nomen
verdienen	to earn / to deserve	Arbeit & Beruf	Verb
der Verein	club / association	Freizeit & Unterhaltung	Nomen
die Vergangenheit	past	Zeit, Maße & Basiswortschatz	Nomen
vergessen	to forget	Person & Familie	Verb
der Vergleich	comparison	Ausbildung & Lernen	Nomen
das Vergnügen	pleasure / enjoyment	Freizeit & Unterhaltung	Nomen
das Verhalten	behavior / conduct	Zeit, Maße & Basiswortschatz	Nomen
verheiratet	married	Person & Familie	Andere
das Verhältnis	relationship / proportion	Person & Familie	Nomen
der Verkehr	traffic	Reise & Verkehr	Nomen
das Verkehrsmittel	means of transport	Reise & Verkehr	Nomen
das Verkehrszeichen	traffic sign	Reise & Verkehr	Nomen
der Verkäufer	salesperson / shop assistant	Einkaufen & Konsum	Nomen
die Verletzung	injury	Gesundheit & Körper	Nomen
verlieren	to lose	Person & Familie	Verb
der Verlierer	loser	Freizeit & Unterhaltung	Nomen
der Verlust	loss	Person & Familie	Nomen
der Vermieter	landlord	Wohnen & Haushalt	Nomen
die Vermietung	renting / letting	Wohnen & Haushalt	Nomen
die Vermittlung	agency / mediation / operator	Arbeit & Beruf	Nomen
vermutlich	presumably / probably	Ausbildung & Lernen	Andere
